id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
4012,Unisex,Sporting Goods,Sports Equipment,Basketballs,Black,Summer,2011.0,Sports,Spalding 508z Black Basketball
4013,Unisex,Sporting Goods,Sports Equipment,Basketballs,Brown,Summer,2011.0,Casual,Spalding  177z NBA School Brown Basketball
2354,Unisex,Sporting Goods,Sports Equipment,Basketballs,Black,Winter,2010.0,Sports,ADIDAS Black Bounce Unisex Basketball
8427,Unisex,Sporting Goods,Sports Equipment,Basketballs,Blue,Fall,2011.0,Sports,Spalding Unisex Blue Basketball
2356,Unisex,Sporting Goods,Sports Equipment,Basketballs,Black,Winter,2010.0,Sports,ADIDAS Black & White Unisex Basketball
8422,Unisex,Sporting Goods,Sports Equipment,Basketballs,Red,Fall,2011.0,Sports,Spalding Unisex NBA Highlight Red Basketballs
4010,Unisex,Sporting Goods,Sports Equipment,Basketballs,Brown,Summer,2011.0,Sports,Spalding 150 SZ Brown Basketball
55072,Women,Personal Care,Eyes,Mascara,Black,Spring,2017.0,Casual,Lakme Lash Artist Mascara
56544,Women,Personal Care,Eyes,Mascara,Black,Spring,2017.0,Casual,Streetwear Black Mascara 01
55397,Women,Personal Care,Eyes,Mascara,Black,Spring,2017.0,Casual,Revlon Water Tight Black Mascara
56543,Women,Personal Care,Eyes,Mascara,White,Spring,2017.0,Casual,Streetwear Sheer Mascara
56545,Women,Personal Care,Eyes,Mascara,Blue,Spring,2017.0,Casual,Streetwear Blue Mascara 02
55396,Women,Personal Care,Eyes,Mascara,Black,Spring,2017.0,Casual,Revlon Grow Luscious Blackest Black Mascara & Lash Enhancer 5354-01
55398,Women,Personal Care,Eyes,Mascara,Black,Spring,2017.0,Casual,Revlon Lash Fantasy Blackest Black Mascara And Primer
57771,Women,Personal Care,Skin,Mask and Peel,White,Spring,2017.0,Casual,Lotus Herbals Claywhite Face Pack
57886,Women,Personal Care,Skin,Mask and Peel,Green,Spring,2017.0,Casual,Biotique Bio Milk Protein Whitening & Rejuvenating Face Pack
57768,Women,Personal Care,Skin,Mask and Peel,White,Spring,2017.0,,Lotus Herbals Tea Tree Clarifying Face Pack
57888,Women,Personal Care,Skin,Mask and Peel,Lavender,Spring,2017.0,Casual,Biotique Women Bio Clove Anti Blemish Face Pack
57773,Women,Personal Care,Skin,Mask and Peel,Lime Green,Spring,2017.0,,Lotus Herbals Frujuvenate Skin Perfecting & Rejuvenating Fruit Pack 350 g
57878,Women,Personal Care,Skin Care,Mask and Peel,Beige,Spring,2017.0,Casual,Biotique Bio Peach Clarifying & Refining Peel-Off Mask
57884,Women,Personal Care,Skin,Mask and Peel,White,Spring,2017.0,Casual,Biotique Bio Pistachio Face Pack
37528,Boys,Apparel,Topwear,Rompers,White,Summer,2012.0,Casual,Madagascar3 Infant Boys White Snapsuit Romper
37526,Boys,Apparel,Topwear,Rompers,Yellow,Summer,2012.0,Casual,Madagascar3 Infant Girls Lemon Yellow Snapsuit Romper
37563,Girls,Apparel,Topwear,Rompers,White,Summer,2012.0,Casual,Madagascar3 Infant Boys White Snapsuit Romper
37561,Girls,Apparel,Topwear,Rompers,Pink,Summer,2012.0,Casual,Madagascar3 Infant Girls Pink Snapsuit Romper
37524,Boys,Apparel,Topwear,Rompers,Blue,Summer,2012.0,Casual,Madagascar3 Infant Boys Light Blue Snapsuit Romper
37525,Boys,Apparel,Topwear,Rompers,White,Summer,2012.0,Casual,Madagascar3 Infant Boys White Snapsuit Romper
37562,Girls,Apparel,Topwear,Rompers,Green,Summer,2012.0,Casual,Madagascar3 Infant Boys Light Green Snapsuit Romper
37574,Girls,Apparel,Socks,Booties,Pink,Summer,2012.0,Casual,Madagascar 3 Infants Girls Pink Booties
37575,Girls,Apparel,Socks,Booties,Green,Summer,2012.0,Casual,Madagascar 3 Infant Girls Light Green Booties
37539,Boys,Apparel,Socks,Booties,White,Summer,2012.0,Casual,Madagascar 3 Infants Boys White Booties
37550,Girls,Apparel,Socks,Booties,Green,Summer,2012.0,Casual,Madagascar 3 Infant Girls Light Green Booties
37549,Girls,Apparel,Socks,Booties,Pink,Summer,2012.0,Casual,Madagascar 3 Infants Girls Pink Booties
37538,Boys,Apparel,Socks,Booties,Blue,Summer,2012.0,Casual,Madagascar 3 Infant Boys Blue Booties
37537,Boys,Apparel,Socks,Booties,Yellow,Summer,2012.0,Casual,Madagascar 3 Infant Boys Yellow Booties
3472,Men,Accessories,Accessories,Water Bottle,Black,Fall,2010.0,Casual,ADIDAS Phantom Black Sipper
1808,Unisex,Accessories,Water Bottle,Water Bottle,Purple,Fall,2010.0,Sports,Quechua Aluminium Print Water Bottle
1558,Unisex,Accessories,Water Bottle,Water Bottle,Blue,Fall,2010.0,Sports,Quechua Easy-to-Carry Blue Water Bottle
8958,Unisex,Accessories,Water Bottle,Water Bottle,Red,Summer,2012.0,Casual,Puma Unisex fundamentals Red Water Bottle
1554,Unisex,Accessories,Water Bottle,Water Bottle,Blue,Fall,2010.0,Casual,Quechua  Blue Sipper
1596,Men,Accessories,Water Bottle,Water Bottle,Pink,Fall,2010.0,Sports,Quechua Easy-to-Carry Pink Sipper
2357,Men,Accessories,Accessories,Water Bottle,White,Fall,2010.0,Sports,ADIDAS White Water Sipper
55273,Women,Personal Care,Makeup,Concealer,Skin,Spring,2017.0,Casual,Lakme Absolute White Intense Medium to Dark Concealer
55573,Women,Personal Care,Makeup,Concealer,Skin,Spring,2017.0,Casual,Revlon Photo Ready Light Medium Concealer 003
56180,Women,Personal Care,Makeup,Concealer,Skin,Spring,2017.0,Casual,Colorbar Soft Ivory Concealer 001
55276,Women,Personal Care,Makeup,Concealer,Skin,Spring,2017.0,Casual,Lakme Rose Powder With Sunscreen
56178,Women,Personal Care,Makeup,Concealer,Beige,Spring,2017.0,Casual,Colorbar Sand Beige Concealer 003
55572,Women,Personal Care,Makeup,Concealer,Skin,Spring,2017.0,Casual,Revlon Photo Ready Medium Deep Concealer 005
56129,Women,Personal Care,Makeup,Concealer,Skin,Spring,2017.0,Casual,ColorBar Instant Coverup Stick Apricot Crush Concealer 001
38962,Unisex,Accessories,Bags,Rucksacks,Grey,Winter,2018.0,Travel,Wildcraft Unisex Grey & Green Rucksack
4601,Unisex,Accessories,Bags,Rucksacks,Blue,Winter,2015.0,Travel,Wildcraft Unisex Blue & Grey Rucksack
7113,Unisex,Accessories,Bags,Rucksacks,Green,Winter,2015.0,Travel,Wildcraft Unisex Green & Grey Rucksack
4594,Unisex,Accessories,Bags,Rucksacks,Red,Winter,2015.0,Casual,Wildcraft Unisex Red & Grey Rucksack
13493,Unisex,Accessories,Bags,Rucksacks,Red,Winter,2015.0,Travel,Wildcraft Unisex Gangotri Black & Red Rucksack
38968,Unisex,Accessories,Bags,Rucksacks,Yellow,Summer,2015.0,Casual,Wildcraft Unisex Yellow & Grey Rucksack
7780,Unisex,Accessories,Bags,Rucksacks,Orange,Winter,2015.0,Casual,Wildcraft Unisex Grey & Orange Rucksack
37894,Women,Apparel,Bottomwear,Tights,Black,Summer,2012.0,Casual,Happy Socks Women Black & Grey Tights
40071,Women,Apparel,Bottomwear,Tights,Purple,Summer,2012.0,Casual,ADIDAS Women Purple Tights
37892,Women,Apparel,Bottomwear,Tights,Black,Summer,2012.0,Casual,Happy Socks Women Black Tights
20039,Women,Apparel,Bottomwear,Tights,Olive,Fall,2011.0,Casual,United Colors of Benetton Women Olive Floral Design Tights
37893,Women,Apparel,Bottomwear,Tights,Multi,Summer,2012.0,Casual,Happy Socks Women Striped Tights
17931,Men,Apparel,Bottomwear,Tights,Black,Summer,2012.0,Sports,Nike Men Training Black Tights
40074,Women,Apparel,Bottomwear,Tights,Navy Blue,Summer,2012.0,Casual,ADIDAS Women Navy Blue Tights
59731,Women,Apparel,Innerwear,Shapewear,Black,Summer,2014.0,Casual,Avirate Black & Purple Wired Corset Shapewear
45102,Women,Apparel,Innerwear,Shapewear,Black,Winter,2015.0,Casual,Bwitch Women Black Xtra Slim Shapewear
59702,Women,Apparel,Innerwear,Shapewear,Black,Summer,2014.0,Casual,Avirate Black Wired Corset Shapewear
59729,Women,Apparel,Innerwear,Shapewear,Skin,Summer,2014.0,Casual,Avirate Beige Wired Corset Shapewear
59730,Women,Apparel,Innerwear,Shapewear,White,Summer,2014.0,Casual,Avirate White Wired Corset Shapewear
59732,Women,Apparel,Innerwear,Shapewear,Black,Summer,2012.0,Casual,Avirate Black Wired Corset Shapewear
59756,Women,Apparel,Innerwear,Shapewear,White,Summer,2012.0,Casual,Avirate White Wired Corset Shapewear
31161,Boys,Apparel,Topwear,Blazers,Navy Blue,Summer,2012.0,Casual,Gini and Jony Boys Printed Navy Blue Blazer
31742,Men,Apparel,Topwear,Blazers,Black,Summer,2012.0,Formal,Reid & Taylor Men Semi Formal Black Blazer
27846,Women,Apparel,Topwear,Blazers,Charcoal,Summer,2012.0,Formal,Scullers For Her Charcoal Blazer
31732,Men,Apparel,Topwear,Blazers,Brown,Summer,2012.0,Formal,Reid & Taylor Men Brown Blazer
27845,Women,Apparel,Topwear,Blazers,Black,Summer,2012.0,Formal,Scullers For Her Black Blazer
31729,Men,Apparel,Topwear,Blazers,Blue,Summer,2012.0,Formal,Reid & Taylor Men Blue Blazer
31743,Men,Apparel,Topwear,Blazers,Olive,Summer,2012.0,Formal,Reid & Taylor Men Semi Formal Olive Blazer
2355,Unisex,Sporting Goods,Sports Equipment,Footballs,White,Fall,2010.0,Sports,ADIDAS Red Bull Trophy Soccer Unisex Football
1551,Unisex,Sporting Goods,Sports Equipment,Footballs,Orange,Fall,2010.0,Sports,Puma Power Cat Trainer-OB Football
13670,Unisex,Sporting Goods,Sports Equipment,Footballs,Gold,Fall,2011.0,Casual,Puma Unisex Liga XL Football
1626,Unisex,Sporting Goods,Sports Equipment,Footballs,Blue,Summer,2011.0,Sports,Kipsta F300 Football Size 5 Football
1553,Unisex,Sporting Goods,Sports Equipment,Footballs,White,Fall,2010.0,Sports,Puma Power Cat Hard Ground Football
1550,Unisex,Sporting Goods,Sports Equipment,Footballs,White,Fall,2010.0,Sports,Puma Cat Trainer-WBL Football
1552,Unisex,Sporting Goods,Sports Equipment,Footballs,White,Fall,2010.0,Sports,Puma Power Cat Trainer-WR Football
35888,Boys,Apparel,Apparel Set,Clothing Set,Red,Summer,2012.0,Casual,Jungle Book Boys Baby Red Clothing Set
36746,Boys,Apparel,Apparel Set,Clothing Set,White,Summer,2012.0,Casual,Mr.Men Boys Weeee!! White Clothing Set
35895,Boys,Apparel,Apparel Set,Clothing Set,Blue,Summer,2012.0,Casual,Jungle Book Boys Baby Blue Clothing Set
36747,Boys,Apparel,Apparel Set,Clothing Set,White,Summer,2012.0,Casual,Mr.Men Boys I Am Sleeping White Clothing Set
36745,Girls,Apparel,Apparel Set,Clothing Set,Red,Summer,2012.0,Casual,Little Miss Girls Sunshine Red Clothing Set
36752,Girls,Apparel,Apparel Set,Clothing Set,Yellow,Summer,2012.0,Casual,Little Miss Girls Blazing Yellow Clothing Set
36753,Girls,Apparel,Apparel Set,Clothing Set,Blue,Summer,2012.0,Casual,Little Miss Girls Chatterbox Blue Clothing Set
50378,Women,Apparel,Bottomwear,Salwar and Dupatta,White,Summer,2012.0,Ethnic,Vishudh Women Red & White Salwar and Dupatta
50382,Women,Apparel,Bottomwear,Salwar and Dupatta,Cream,Summer,2012.0,Ethnic,Vishudh Women Printed Cream Salwar and Dupatta
50379,Women,Apparel,Bottomwear,Salwar and Dupatta,White,Summer,2012.0,Ethnic,Vishudh Women Black & White Salwar and Dupatta
50385,Women,Apparel,Bottomwear,Salwar and Dupatta,Pink,Fall,2012.0,Ethnic,Vishudh Women Pink Salwar and Dupatta
50383,Women,Apparel,Bottomwear,Salwar and Dupatta,Red,Summer,2012.0,Ethnic,Vishudh Women Printed Red Salwar and Dupatta
50384,Women,Apparel,Bottomwear,Salwar and Dupatta,Black,Summer,2012.0,Ethnic,Vishudh Women Black Salwar and Dupatta
50386,Women,Apparel,Bottomwear,Salwar and Dupatta,Turquoise Blue,Summer,2012.0,Ethnic,Vishudh Women Turquoise Blue Salwar and Dupatta
17641,Unisex,Accessories,Headwear,Headband,White,Fall,2013.0,Sports,Puma Unisex Cat White Headband
17640,Unisex,Accessories,Headwear,Headband,Black,Fall,2013.0,Sports,Puma Unisex Cat Black Headband
44662,Unisex,Accessories,Headwear,Headband,White,Summer,2012.0,Casual,Nike Unisex White Swoosh Headband
42831,Unisex,Accessories,Headwear,Headband,Black,Summer,2012.0,Sports,Nike Unisex Black Headband
40122,Unisex,Accessories,Headwear,Headband,Black,Summer,2012.0,Casual,ADIDAS Unisex Black Clima Chill Headband
17642,Unisex,Accessories,Headwear,Headband,Red,Fall,2013.0,Sports,Puma Unisex Cat Red Headband
3469,Unisex,Accessories,Headwear,Headband,Black,Fall,2010.0,Sports,ADIDAS Unisex Black White Headband
53357,Unisex,Accessories,Sports Accessories,Wristbands,Red,Fall,2013.0,Sports,Puma Unisex Pack of 2 Red Wristband
9965,Unisex,Accessories,Sports Accessories,Wristbands,Black,Fall,2011.0,Sports,ADIDAS Unisex Nba Black Wristbands
8934,Unisex,Sporting Goods,Wristbands,Wristbands,Black,Fall,2011.0,Casual,Puma Unisex Fundamentals Black Wristbands
42830,Unisex,Sporting Goods,Wristbands,Wristbands,Black,Summer,2012.0,Sports,Nike Unisex Swoosh Black Wristbands
42828,Unisex,Sporting Goods,Wristbands,Wristbands,Red,Summer,2012.0,Sports,Nike Unisex Swoosh Red Wristbands
42829,Unisex,Sporting Goods,Wristbands,Wristbands,White,Summer,2012.0,Sports,Nike Unisex Swoosh White Wristbands
8933,Unisex,Accessories,Sports Accessories,Wristbands,Pink,Fall,2011.0,Casual,Puma Unisex Fundamentals Pink Wristbands
51455,Women,Apparel,Topwear,Shrug,Pink,Summer,2012.0,Casual,Tonga Women Pink Printed Shrug
58507,Women,Apparel,Topwear,Shrug,White,Summer,2012.0,Casual,Tonga Women Coffee Brown Shrug
21163,Women,Apparel,Topwear,Shrug,Grey,Fall,2011.0,Casual,s.Oliver Women Solid Grey Shrug
26371,Women,Apparel,Topwear,Shrug,Pink,Summer,2012.0,Casual,Arrow Woman Check Pink Shirt
58158,Women,Apparel,Topwear,Shrug,Maroon,Fall,2012.0,Casual,Latin Quarters Women Maroon Shrug
54992,Women,Apparel,Topwear,Shrug,Beige,Summer,2012.0,Casual,Femella Women Black & Beige Shrug
59863,Women,Personal Care,Skin Care,Eye Cream,Black,Spring,2017.0,Casual,Olay Women Total Effects Anti-Ageing Eye Cream
55561,Women,Personal Care,Skin Care,Eye Cream,White,Spring,2017.0,Casual,Revlon Touch & Glow Advanced Fairness Under Eye Repair Cream
57783,Women,Personal Care,Skin Care,Eye Cream,Gold,Spring,2017.0,,Lotus Herbals Nutraeye Rejuvenating & Correcting Eye Gel Eye Cream
57890,Women,Personal Care,Skin Care,Eye Cream,Green,Spring,2017.0,,Biotique Bio Seaweed Revitalizing Anti-Fatigue Eye Gel
55086,Women,Personal Care,Skin Care,Eye Cream,Cream,Spring,2017.0,Casual,Ponds Flawless White Under Eye Cream
57892,Women,Personal Care,Skin Care,Eye Cream,Beige,Spring,2017.0,Casual,Biotique Women Bio Almond Eye Cream
55835,Women,Personal Care,Bath and Body,Nail Essentials,White,Summer,2019.0,Casual,Colorbar Acetone Free Nail Enamel Remover
55352,Women,Personal Care,Bath and Body,Nail Essentials,White,Spring,2017.0,Casual,Revlon Extra Fast Nail Polish Remover
55351,Women,Personal Care,Bath and Body,Nail Essentials,Purple,Spring,2017.0,Casual,Revlon Extra Gentle Nail Polish Remover
56432,Women,Personal Care,Bath and Body,Nail Essentials,Pink,Spring,2017.0,Casual,Streetwear Nail Color Remover
55197,Women,Personal Care,Bath and Body,Nail Essentials,Purple,Spring,2017.0,Casual,Lakme Nail Colour Remover
55836,Women,Personal Care,Bath and Body,Nail Essentials,Blue,Spring,2017.0,Casual,Colorbar Nail Polish Remover
57685,Women,Personal Care,Bath and Body,Body Lotion,Yellow,Spring,2017.0,,Lotus Herbals Almond Nourish Body Lotion with SPF 20
57683,Women,Personal Care,Bath and Body,Body Lotion,Yellow,Spring,2017.0,Casual,Lotus Herbals Aloe Soft Body Lotion
57687,Women,Personal Care,Bath and Body,Body Lotion,White,Spring,2017.0,,Lotus Herbals Vanilla Velvet Body Lotion
57679,Women,Personal Care,Skin,Body Lotion,Yellow,Spring,2017.0,Casual,Lotus Herbals Cocoa Caress SPF 20 Hand & Body Lotion 250 ml
57681,Women,Personal Care,Bath and Body,Body Lotion,Cream,Spring,2017.0,,Lotus Herbals Cherry Bliss Body Lotion
57874,Women,Personal Care,Bath and Body,Body Lotion,Green,Spring,2017.0,Casual,Biotique Bio Coco Butter Tissue Firming Body Balm
14875,Women,Accessories,Umbrellas,Umbrellas,Purple,Summer,2011.0,Casual,United Colors of Benetton Women Printed Purple Umbrellas
14872,Women,Accessories,Umbrellas,Umbrellas,Blue,Summer,2011.0,Casual,United Colors of Benetton Women Printed Blue Umbrellas
19739,Women,Accessories,Umbrellas,Umbrellas,Blue,Summer,2011.0,Casual,United Colors of Benetton Women Stripes Blue Black Umbrella
14873,Women,Accessories,Umbrellas,Umbrellas,Purple,Summer,2011.0,Casual,United Colors of Benetton Women Printed Purple Umbrellas
19740,Women,Accessories,Umbrellas,Umbrellas,Green,Summer,2012.0,Casual,United Colors of Benetton Green Graphic Design Umbrella
14874,Women,Accessories,Umbrellas,Umbrellas,Purple,Summer,2011.0,Casual,United Colors of Benetton Women Stripes Purple Umbrellas
57879,Women,Personal Care,Skin Care,Face Scrub and Exfoliator,Beige,Spring,2017.0,Casual,Biotique Women Bio Papaya Revitalizing Scrub
57880,Women,Personal Care,Skin Care,Face Scrub and Exfoliator,Green,Spring,2017.0,Casual,Biotique Women Bio Walnut Purifying & Polishing Scrub
57699,Women,Personal Care,Skin,Face Scrub and Exfoliator,Cream,Spring,2017.0,Casual,Lotus Herbals Quince Seed Massage Cream
57766,Women,Personal Care,Skin Care,Face Scrub and Exfoliator,Cream,Spring,2017.0,Casual,Lotus Herbals Apriscrub Fresh Apricot Scrub 60g
57763,Women,Personal Care,Skin Care,Face Scrub and Exfoliator,Cream,Spring,2017.0,,Lotus Herbals Apriscrub
30740,Men,Apparel,Topwear,Nehru Jackets,Brown,Summer,2012.0,Ethnic,Fabindia Men Brown Silk Sleeveless Jacket
30742,Men,Apparel,Topwear,Nehru Jackets,Blue,Summer,2012.0,Ethnic,Fabindia Men Striped Blue Silk Sleeveless Jacket
30738,Men,Apparel,Topwear,Nehru Jackets,Navy Blue,Summer,2012.0,Ethnic,Fabindia Men Navy Blue Bhagalpur Nehru Jacket
30741,Men,Apparel,Topwear,Nehru Jackets,Brown,Summer,2012.0,Ethnic,Fabindia Men Brown Silk Sleeveless Jacket
30739,Men,Apparel,Topwear,Nehru Jackets,Blue,Summer,2012.0,Ethnic,Fabindia Men Reversible Blue Sleeveless Jacket
55337,Women,Personal Care,Skin Care,Toner,Gold,Spring,2017.0,Casual,Revlon Age Defying Sculpt -Logic Re-shaping Toner
57860,Women,Personal Care,Skin Care,Toner,Green,Spring,2017.0,,Biotique Bio Cucumber Pore Tightening Freshener
57607,Women,Personal Care,Skin Care,Toner,Green,Spring,2017.0,,Lotus Herbals Basiltone Toner
57608,Women,Personal Care,Skin Care,Toner,Rose,Spring,2017.0,,Lotus Herbals Rosetone Facial Skin Toner
57859,Women,Personal Care,Skin Care,Toner,Pink,Spring,2017.0,Casual,Biotique Bio Honey Water Clarifying Toner
55119,Women,Personal Care,Beauty Accessories,Beauty Accessory,Burgundy,Spring,2017.0,Casual,Lakme Dual Sharpener
55109,Women,Personal Care,Beauty Accessories,Beauty Accessory,Skin,Spring,2017.0,,Lakme Compact Puff
55834,Women,Personal Care,Beauty Accessories,Beauty Accessory,Skin,Spring,2017.0,Casual,Colorbar Miss Reflective Body Shimmer 001
55286,Women,Personal Care,Beauty Accessories,Beauty Accessory,Cream,Spring,2017.0,Casual,Lakme All Over Shimmer Gloss
57419,Women,Apparel,Loungewear and Nightwear,Robe,Blue,Winter,2015.0,Casual,Amante Blue Robe
45087,Women,Apparel,Loungewear and Nightwear,Robe,Pink,Summer,2016.0,Casual,Bwitch Women Pink Lily Robe
50982,Women,Apparel,Loungewear and Nightwear,Robe,Maroon,Summer,2017.0,Casual,Enamor Women Maroon Robe
57418,Women,Apparel,Loungewear and Nightwear,Robe,Black,Winter,2015.0,Casual,Amante Black Robe
30726,Girls,Apparel,Topwear,Lehenga Choli,Blue,Summer,2012.0,Ethnic,Fabindia Girls Printed Blue Lehenga Choli
59672,Women,Apparel,Topwear,Lehenga Choli,Brown,Fall,2012.0,Ethnic,FNF Brown & Gold Bridal Collection Lehenga Choli
30725,Girls,Apparel,Topwear,Lehenga Choli,Pink,Summer,2012.0,Ethnic,Fabindia Girls Printed Pink Lehenga Choli
59673,Women,Apparel,Topwear,Lehenga Choli,Red,Fall,2012.0,Ethnic,FNF Red Bridal Collection Lehenga Choli
57875,Women,Personal Care,Makeup,Makeup Remover,Green,Spring,2017.0,,Biotique Bio Almond Oil Soothing Face & Eye Makeup Cleanser
55198,Women,Personal Care,Makeup,Makeup Remover,Blue,Winter,2016.0,Casual,Lakme Absolute Bi-Phased Make-Up Remover
56546,Women,Personal Care,Makeup,Makeup Remover,White,Spring,2017.0,,Streetwear Makeup Remover
55394,Women,Personal Care,Makeup,Makeup Remover,White,Spring,2017.0,Casual,Revlon Eye & Lip Makeup Remover
49102,Women,Personal Care,Lips,Lip Plumper,Burgundy,Spring,2017.0,Casual,Deborah Burgundy Volume Lip Plumper 03
49103,Women,Personal Care,Lips,Lip Plumper,Copper,Spring,2017.0,Casual,Deborah Chocolate Volume Lip Plumper 05
49101,Women,Personal Care,Lips,Lip Plumper,Pink,Spring,2017.0,Casual,Deborah Truy Pink Volume Lip Plumper 01
49104,Women,Personal Care,Lips,Lip Plumper,Beige,Spring,2017.0,Casual,Deborah Natural Beige Volume Lip Plumper 6
39523,Unisex,Accessories,Bags,Trolley Bag,Black,Summer,2012.0,Casual,Peter England Unisex Black One Dayer Black Trolley Bag
42065,Unisex,Accessories,Bags,Trolley Bag,Black,Summer,2012.0,Casual,American Tourister Unisex Black Trolley Bag
42064,Unisex,Accessories,Bags,Trolley Bag,Black,Summer,2012.0,Casual,American Tourister Unisex Black Trolley Bag
52021,Women,Apparel,Loungewear and Nightwear,Lounge Tshirts,Brown,Summer,2016.0,Casual,Inaya Women Lounge Top
52003,Women,Apparel,Loungewear and Nightwear,Lounge Tshirts,Black,Summer,2016.0,Casual,Inaya Women Black Lounge Top
51981,Women,Apparel,Loungewear and Nightwear,Lounge Tshirts,Black,Summer,2016.0,Casual,Inaya Women Black Lounge Top
39927,Unisex,Accessories,Bags,Tablet Sleeve,Blue,Winter,2012.0,Casual,Tortoise Unisex Blue Tablet Sleeve
38445,Women,Accessories,Bags,Tablet Sleeve,Black,Summer,2012.0,Casual,Baggit Women Black I-Pad Cover
51944,Unisex,Accessories,Bags,Tablet Sleeve,Brown,Summer,2012.0,Casual,Yelloe Unisex Brown iPad Sleeve
12440,Unisex,Accessories,Headwear,Hat,Black,Fall,2011.0,Casual,Timberland Unisex Casual Black Skull Caps
17533,Unisex,Accessories,Headwear,Hat,Black,Fall,2011.0,Casual,ADIDAS Unisex Beanie Black Skull Caps
12439,Unisex,Accessories,Headwear,Hat,Red,Fall,2011.0,Casual,Timberland Unisex Casual Red Skull Caps
38223,Women,Accessories,Cufflinks,Ties and Cufflinks,Black,Summer,2015.0,Casual,Polaroid Women Sunglasses
58548,Women,Accessories,Cufflinks,Ties and Cufflinks,Brown,Spring,2013.0,Casual,Miami Blues Women Sunglasses
42066,Unisex,Accessories,Accessories,Key chain,Black,Summer,2012.0,Casual,American Tourister Unisex Black Key Case
43230,Unisex,Accessories,Accessories,Key chain,Black,Winter,2015.0,Casual,Wildcraft Unisex Black & Grey Carabiner Key Chain
57889,Women,Personal Care,Skin,Face Serum and Gel,Green,Spring,2017.0,Casual,Biotique Bio Chlorophyll Oil-Free Anti-Acne Gel
59851,Women,Personal Care,Skin,Face Serum and Gel,White,Spring,2017.0,Casual,Olay Women White Radiance Intensive Brightening Serum
51334,Men,Apparel,Bottomwear,Rain Trousers,Navy Blue,Summer,2012.0,,Wildcraft Men Navy Blue Rain Trousers
51332,Men,Apparel,Bottomwear,Rain Trousers,Black,Summer,2015.0,,Wildcraft Men Black Rain Trousers
6845,Unisex,Accessories,Shoe Accessories,Shoe Laces,Black,Summer,2011.0,Casual,Timberland Unisex Hiker Round Lace Shoe Accessories
58600,Women,Accessories,Accessories,Hair Accessory,Pink,Winter,2016.0,Casual,ToniQ Women Pink Hair Accessories
40826,Unisex,Home,Home Furnishing,Cushion Covers,Yellow,Fall,2012.0,Home,Swayam Unisex Yellow and Orange Cushion Covers (Set of 2)
56365,Men,Personal Care,Skin Care,Mens Grooming Kit,Gold,Spring,2017.0,Casual,Baldessarini Men Strictly Private 90 ml After Shave Lotion
44016,Men,Personal Care,Bath and Body,Body Wash and Scrub,Silver,Spring,2017.0,Casual,BOSS Men Selection Shower Gel
45824,Women,Free Items,Vouchers,Ipad,Blue,Summer,2012.0,Casual,Senorita Women Blue Flats
6345,Unisex,Footwear,Shoes,Casual Shoes,Purple,Summer,2012.0,Casual,Converse Unisex Brick Purple Shoe
59584,Men,Accessories,Cufflinks,Cufflinks,Steel,Summer,2012.0,Casual,Revv Men Black Cufflinks
24941,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,United Colors of Benetton Kids Girls Pink Top
28492,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Urban Yoga Men Blue Shirt
56121,Women,Personal Care,Makeup,Kajal and Eyeliner,Black,Spring,2017.0,Casual,Colorbar Indian Eye Kohl Jet Black Kajal 001
40390,Women,Apparel,Topwear,Tops,Grey Melange,Summer,2012.0,Casual,Tokyo Talkies Women Grey Melange Top
44040,Women,Personal Care,Fragrance,Perfume and Body Mist,Gold,Spring,2017.0,Casual,Hugo Women XX Perfume
16906,Men,Apparel,Topwear,Sweatshirts,Maroon,Fall,2011.0,Casual,Status Quo Men Solid Maroon Sweatshirt
23210,Women,Apparel,Topwear,Tops,Brown,Fall,2011.0,Ethnic,Aneri Women Sequin Brown Top
14551,Women,Apparel,Topwear,Kurtas,Black,Fall,2011.0,Ethnic,Vishudh Women Small Flower Print Black Kurtas
40127,Girls,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Gini and Jony Girls Roseatte Black Dress
40562,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Titan Men White Dial Watch
44134,Men,Personal Care,Fragrance,Perfume and Body Mist,Grey,Spring,2017.0,Casual,DKNY Men 50 ml Perfume
13699,Men,Footwear,Shoes,Sports Shoes,Blue,Fall,2011.0,Sports,ADIDAS Men CC Oscillate M Blue Sports Shoes
53449,Women,Footwear,Flip Flops,Flip Flops,White,Summer,2012.0,Casual,ADIDAS Women White Flip Flops
12511,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018.0,Casual,Red Tape Men Casual Brown Casual Shoes
54614,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016.0,Casual,Jockey ELANCE Men Grey Briefs 1010
41457,Men,Footwear,Sandal,Sandals,Blue,Summer,2012.0,Casual,Lee Cooper Men Blue Sandals
7556,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Nike Men's Aqua Polo T-shirt
46876,Men,Accessories,Socks,Socks,Grey,Summer,2012.0,Casual,Lino Perros Men Pack of 2 Socks
6344,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2014.0,Casual,Converse Men Black CT Lace Color Hi Canvas Shoes
