"id","category_id","name","description","tags","price","is_active","created_at","updated_at","deleted_at"
37538,2015,Madagascar 3 Infant Boys Blue Booties,Boys Booties Summer,"Apparel,Socks,Casual",56010.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
37539,2015,Madagascar 3 Infants Boys White Booties,Boys Booties Summer,"Apparel,Socks,Casual",97844.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
37549,2015,Madagascar 3 Infants Girls Pink Booties,Girls Booties Summer,"Apparel,Socks,Casual",64575.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
37550,2015,Madagascar 3 Infant Girls Light Green Booties,Girls Booties Summer,"Apparel,Socks,Casual",55621.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
37555,7,Madagascar 3 Infants Girl Pink Mittens,Girls Gloves Summer,"Accessories,Gloves,Casual",24821.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
37561,1027,Madagascar3 Infant Girls Pink Snapsuit Romper,Girls Rompers Summer,"Apparel,Topwear,Casual",72775.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
37562,1027,Madagascar3 Infant Boys Light Green Snapsuit Romper,Girls Rompers Summer,"Apparel,Topwear,Casual",91909.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
37563,1027,Madagascar3 Infant Boys White Snapsuit Romper,Girls Rompers Summer,"Apparel,Topwear,Casual",11844.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
37574,2015,Madagascar 3 Infants Girls Pink Booties,Girls Booties Summer,"Apparel,Socks,Casual",49385.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
37575,2015,Madagascar 3 Infant Girls Light Green Booties,Girls Booties Summer,"Apparel,Socks,Casual",51200.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
37579,7,Madagascar 3 Infant Girls White Mittens,Girls Gloves Summer,"Accessories,Gloves,Casual",20839.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
37587,1029,Madagascar3 Girls Green Innerwear Vest,Girls Innerwear Vests Summer,"Apparel,Innerwear,Casual",43550.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
37892,1124,Happy Socks Women Black Tights,Women Tights Summer,"Apparel,Bottomwear,Casual",79352.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
37893,1124,Happy Socks Women Striped Tights,Women Tights Summer,"Apparel,Bottomwear,Casual",27851.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
37894,1124,Happy Socks Women Black & Grey Tights,Women Tights Summer,"Apparel,Bottomwear,Casual",24426.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
37940,1015,Mineral Women Orange Tunic,Women Tunics Summer,"Apparel,Topwear,Casual",25129.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
38192,340,Polaroid Men Sunglasses,Men Sunglasses Winter,"Accessories,Eyewear,Casual",36275.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
38210,340,Polaroid Men Sunglasses,Men Sunglasses Winter,"Accessories,Eyewear,Casual",32833.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
38222,340,Polaroid Unisex Sunglasses,Unisex Sunglasses Winter,"Accessories,Eyewear,Casual",34975.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
38223,7,Polaroid Women Sunglasses,Women Ties and Cufflinks Summer,"Accessories,Cufflinks,Casual",49602.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
38357,1122,"2go Active Gear USA Men Red Bjorn Track Pants",Men Tracksuits Summer,"Apparel,Bottomwear,Casual",53006.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
38445,3018,Baggit Women Black I-Pad Cover,Women Tablet Sleeve Summer,"Accessories,Bags,Casual",16345.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
38458,3010,Baggit Women Orange Sling Bag,Women Handbags Summer,"Accessories,Bags,Casual",65059.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
38575,1113,Nike Men Breakline Black Track Pants,Men Track Pants Summer,"Apparel,Bottomwear,Sports",59916.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
38757,3020,Nike Men Black Training Waist Pouch,Men Waist Pouch Summer,"Accessories,Bags,Casual",38196.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
38848,1014,Latin Quarters Women Grey Top,Women Tops Summer,"Apparel,Topwear,Casual",42512.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
38962,3017,Wildcraft Unisex Grey & Green Rucksack,Unisex Rucksacks Winter,"Accessories,Bags,Travel",69157.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
38968,3017,Wildcraft Unisex Yellow & Grey Rucksack,Unisex Rucksacks Summer,"Accessories,Bags,Casual",52750.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
39034,7116,Belmonte Men Blue Bright Assorted Cufflinks,Men Cufflinks Summer,"Accessories,Cufflinks,Formal",36601.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
39054,320,Belmonte Men Black Wallet,Men Wallets Summer,"Accessories,Wallets,Casual",77761.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
39124,1114,Aneri Women Beige Leggings,Women Leggings Fall,"Apparel,Bottomwear,Casual",89235.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
39140,1510,Aneri Women Black & Maroon Salwar Suit,Women Kurta Sets Summer,"Apparel,Apparel Set,Ethnic",30136.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
39192,2014,Catwalk Women Silver Flats,Women Heels Winter,"Footwear,Shoes,Casual",55980.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
39233,1210,Femella Women Blue GGT Pannel Princess Dress,Women Dresses Summer,"Apparel,Dress,Casual",74561.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
39452,1012,Diva Women Printed Blue Kurta,Women Kurtas Summer,"Apparel,Topwear,Ethnic",64728.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
39511,3011,Peter England Unisex Orange Backpack,Unisex Backpacks Summer,"Accessories,Bags,Casual",66994.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
39520,3015,Peter England Unisex Black Messanger Bag,Unisex Messenger Bag Summer,"Accessories,Bags,Casual",37153.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
39523,3019,Peter England Unisex Black One Dayer Black Trolley Bag,Unisex Trolley Bag Summer,"Accessories,Bags,Casual",68985.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
39524,3014,Peter England Unisex Orange Sleeve Bag,Unisex Laptop Bag Summer,"Accessories,Bags,Casual",49950.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
39591,2014,Catwalk Women Blue Wedges,Women Heels Winter,"Footwear,Shoes,Casual",47646.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
39720,1211,Arrow Woman Olive Jumpsuit,Women Jumpsuit Summer,"Apparel,Dress,Casual",39531.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
39898,2211,ADIDAS Men Black Sandals,Men Sports Sandals Fall,"Footwear,Sandal,Casual",24461.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
39899,2211,ADIDAS Men Brown Sandals,Men Sports Sandals Summer,"Footwear,Sandal,Casual",36797.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
39927,3018,Tortoise Unisex Blue Tablet Sleeve,Unisex Tablet Sleeve Winter,"Accessories,Bags,Casual",79070.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
39953,2110,Gas Men Red Freak Flip Flops,Men Flip Flops Summer,"Footwear,Flip Flops,Casual",45731.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
40036,1010,ADIDAS Men Navy Blue T-shirt,Men Tshirts Summer,"Apparel,Topwear,Casual",25776.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
40071,1124,ADIDAS Women Purple Tights,Women Tights Summer,"Apparel,Bottomwear,Casual",68526.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
40074,1124,ADIDAS Women Navy Blue Tights,Women Tights Summer,"Apparel,Bottomwear,Casual",85001.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
40122,7126,ADIDAS Unisex Black Clima Chill Headband,Unisex Headband Summer,"Accessories,Headwear,Casual",85748.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
40127,1210,Gini and Jony Girls Roseatte Black Dress,Girls Dresses Summer,"Apparel,Dress,Casual",26617.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
40310,2211,Warner Bros Kids White & Green Sports Sandals,Unisex Sports Sandals Winter,"Footwear,Sandal,Casual",28989.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
40390,1014,Tokyo Talkies Women Grey Melange Top,Women Tops Summer,"Apparel,Topwear,Casual",74719.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
40427,1211,Tonga Women Beige Jumpsuit,Women Jumpsuit Summer,"Apparel,Dress,Casual",51167.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
40433,1116,Tonga Women Multi Colored Skirt,Women Skirts Summer,"Apparel,Bottomwear,Casual",62435.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
40517,310,Titan Men Cream Dial Watch,Men Watches Winter,"Accessories,Watches,Casual",18039.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
40549,310,Titan Women Black Watch,Women Watches Winter,"Accessories,Watches,Casual",70455.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
40562,310,Titan Men White Dial Watch,Men Watches Winter,"Accessories,Watches,Casual",83546.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
40591,1012,Aurelia Women Blue Kurta,Women Kurtas Summer,"Apparel,Topwear,Ethnic",27433.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
40766,7115,Quiksilver Men Navy Blue Flex Pintails Cap,Men Caps Fall,"Accessories,Headwear,Casual",72610.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
40826,6010,Swayam Unisex Yellow and Orange Cushion Covers (Set of 2),Unisex Cushion Covers Fall,"Home,Home Furnishing,Home",17839.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
41003,1116,Gini and Jony Girls Woven Blue Skirt,Girls Skirts Summer,"Apparel,Bottomwear,Casual",76231.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
41302,1210,Gini and Jony Girls Blue Saloppette,Girls Dresses Summer,"Apparel,Dress,Casual",15686.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
41330,1023,Aurelia Women Magenta Dupatta,Women Dupatta Fall,"Apparel,Topwear,Ethnic",12400.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
41457,220,Lee Cooper Men Blue Sandals,Men Sandals Summer,"Footwear,Sandal,Casual",66885.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
41681,2014,Catwalk Women Silver Heels,Women Heels Winter,"Footwear,Shoes,Casual",10726.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
41743,2014,Catwalk Women Bronze Heels,Women Heels Winter,"Footwear,Shoes,Casual",17843.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
41854,3015,Probase Men Navy Blue Messenger Bag,Men Messenger Bag Summer,"Accessories,Accessories,Casual",81067.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
42064,3019,American Tourister Unisex Black Trolley Bag,Unisex Trolley Bag Summer,"Accessories,Bags,Casual",42430.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
42065,3019,American Tourister Unisex Black Trolley Bag,Unisex Trolley Bag Summer,"Accessories,Bags,Casual",15877.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
42066,7,American Tourister Unisex Black Key Case,Unisex Key chain Summer,"Accessories,Accessories,Casual",94424.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
42091,2011,ADIDAS Women Black Adi LS Move Shoes,Women Sports Shoes Summer,"Footwear,Shoes,Sports",69875.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
42331,160,Prafful Navy Crepe Printed Saree,Women Sarees Summer,"Apparel,Saree,Ethnic",61214.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
42350,1114,Flying Machine Women Black Leggings,Women Leggings Summer,"Apparel,Bottomwear,Casual",61754.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
42582,1021,United Colors of Benetton Boys White Waistcoat,Boys Waistcoat Summer,"Apparel,Topwear,Casual",65073.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
42611,3316,Estelle Women Gold Earrings & Pendant Set,Women Jewellery Set Winter,"Accessories,Jewellery,Casual",24287.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
42614,3316,Estelle Women Earrings & Pendant Set,Women Jewellery Set Winter,"Accessories,Jewellery,Casual",74490.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
42731,2013,Rocia Women Black Sandals,Women Flats Winter,"Footwear,Shoes,Casual",96590.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
42828,510,Nike Unisex Swoosh Red Wristbands,Unisex Wristbands Summer,"Sporting Goods,Wristbands,Sports",12142.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
42829,510,Nike Unisex Swoosh White Wristbands,Unisex Wristbands Summer,"Sporting Goods,Wristbands,Sports",49433.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
42830,510,Nike Unisex Swoosh Black Wristbands,Unisex Wristbands Summer,"Sporting Goods,Wristbands,Sports",90426.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
42831,7126,Nike Unisex Black Headband,Unisex Headband Summer,"Accessories,Headwear,Sports",24265.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
42970,1123,Amante Black Swimsuit WCSD04,Women Swimwear Summer,"Apparel,Bottomwear,Casual",21455.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
42974,1123,Amante Brown Swimsuit WFSD06,Women Swimwear Winter,"Apparel,Bottomwear,Casual",97468.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
43077,1115,Nike Womens Grey Capris,Women Capris Summer,"Apparel,Bottomwear,Sports",94288.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
43230,7,Wildcraft Unisex Black & Grey Carabiner Key Chain,Unisex Key chain Winter,"Accessories,Accessories,Casual",22185.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
43349,2011,Reebok Men Black Premier Zigfly Nano Sports Shoes,Men Sports Shoes Summer,"Footwear,Shoes,Sports",42475.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
43392,320,Lino Perros Men Brown Wallet,Men Wallets Summer,"Accessories,Wallets,Casual",36791.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
43462,1411,SDL by Sweet Dreams Women White Night suits,Women Night suits Summer,"Apparel,Loungewear and Nightwear,Casual",45095.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
43589,1115,Gini and Jony Girls Fixed Weast Pink Capris,Girls Capris Summer,"Apparel,Bottomwear,Casual",92192.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
43655,1211,ONLY Women Multi Coloured Short Jumpsuit,Women Jumpsuit Summer,"Apparel,Dress,Casual",45102.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
43665,1015,ONLY Women Purple Tunic,Women Tunics Summer,"Apparel,Topwear,Casual",99995.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
43666,1211,ONLY Women Peach Short Jumpsuit,Women Jumpsuit Summer,"Apparel,Dress,Casual",21294.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
43674,1211,French Connection Women Blue Playsuit,Women Jumpsuit Summer,"Apparel,Dress,Casual",26255.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
43675,1211,French Connection Women Multi Coloured Playsuit,Women Jumpsuit Summer,"Apparel,Dress,Casual",91951.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
43724,3315,Royal Diadem Set of 2 Golden Bangles,Women Bangle Summer,"Accessories,Jewellery,Casual",40243.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
43735,3315,Royal Diadem Set of 2 Golden Bangles,Women Bangle Summer,"Accessories,Jewellery,Ethnic",52602.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
43751,3315,Royal Diadem Set of 2 Golden Bangles,Women Bangle Summer,"Accessories,Jewellery,Casual",57723.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
43830,3310,Royal Diadem Earrings,Women Earrings Fall,"Accessories,Jewellery,Ethnic",26823.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
44016,7,BOSS Men Selection Shower Gel,Men Body Wash and Scrub Spring,"Personal Care,Bath and Body,Casual",98381.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
44040,4010,Hugo Women XX Perfume,Women Perfume and Body Mist Spring,"Personal Care,Fragrance,Casual",93207.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
44130,4010,Boss Women Intense Perfume,Women Perfume and Body Mist Spring,"Personal Care,Fragrance,Casual",63344.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
44134,4010,DKNY Men 50 ml Perfume,Men Perfume and Body Mist Spring,"Personal Care,Fragrance,Casual",57879.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
44152,4011,Nike Fragrances Men Up or Down Deo,Men Deodorant Spring,"Personal Care,Fragrance,Casual",23234.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
44155,4012,Nike Fragrances Men Urban Musk Fragrance Gift Set,Men Fragrance Gift Set Spring,"Personal Care,Fragrance,Casual",15251.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
44156,4012,Nike Fragrances Men Fragrance Gift Set,Men Fragrance Gift Set Spring,"Personal Care,Fragrance,Casual",19638.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
44174,4012,Nike Fragrances Women Sensual Touch Perfume and Deo Set,Women Fragrance Gift Set Spring,"Personal Care,Fragrance,Casual",98412.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
44278,3010,Murcia Women Black Handpainted Print Handbag,Women Handbags Summer,"Accessories,Bags,Casual",51521.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
44560,220,Coolers Men Black Sandals,Men Sandals Summer,"Footwear,Sandal,Casual",90310.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
44662,7126,Nike Unisex White Swoosh Headband,Unisex Headband Summer,"Accessories,Headwear,Casual",98527.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
44686,1114,Wills Lifestyle Women Magenta Leggings,Women Leggings Summer,"Apparel,Bottomwear,Casual",66061.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
44953,4011,Kama Sutra Men Spark Deo,Men Deodorant Spring,"Personal Care,Fragrance,Casual",25451.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
44963,700,Maxima Men Gold Dial Watch,Men Free Gifts Winter,"Free Items,Free Gifts,Casual",26467.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
45082,1410,Bwitch Pink Nightdress,Women Nightdress Summer,"Apparel,Loungewear and Nightwear,Casual",19752.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
45087,1416,Bwitch Women Pink Lily Robe,Women Robe Summer,"Apparel,Loungewear and Nightwear,Casual",82458.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
45102,1315,Bwitch Women Black Xtra Slim Shapewear,Women Shapewear Winter,"Apparel,Innerwear,Casual",14378.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
45174,310,CASIO ENTICER Men Black Dial Analogue Watch A582,Men Watches Winter,"Accessories,Watches,Casual",86131.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
45202,310,Casio Enticer Men Black Marine Sports Watch MTD-1069D-1AVDF(A657),Men Watches Winter,"Accessories,Watches,Casual",38896.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
45362,2014,Cobblerz Women Olive Green Sandals,Women Heels Summer,"Footwear,Shoes,Casual",18360.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
45375,2014,Cobblerz Women Grey Sandals,Women Heels Summer,"Footwear,Shoes,Casual",49107.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
45633,1310,Park Avenue Men Navy Blue Swank Brief,Men Briefs Summer,"Apparel,Innerwear,Casual",40024.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
45690,4010,Tous Women Perfume,Women Perfume and Body Mist Spring,"Personal Care,Fragrance,Casual",68657.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
45824,7110,Senorita Women Blue Flats,Women Ipad Summer,"Free Items,Vouchers,Casual",24769.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
45928,700,Maxima Men Black Dial Watch,Men Free Gifts Winter,"Free Items,Free Gifts,Casual",27315.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
45943,1014,Mumbai Slang Women Green Top,Women Tops Summer,"Apparel,Topwear,Casual",94600.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
46042,3316,Estelle Women Gold Jewellery Set,Women Jewellery Set Winter,"Accessories,Jewellery,Casual",89059.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
46054,3314,Estelle Women Green Bracelet,Women Bracelet Winter,"Accessories,Jewellery,Casual",36525.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
46055,3314,Estelle Women Gold Bracelet,Women Bracelet Winter,"Accessories,Jewellery,Casual",39629.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
46129,3312,Adrika Women Brown Necklace,Women Necklace and Chains Winter,"Accessories,Jewellery,Casual",92607.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
46134,3312,Adrika Pink Necklace,Women Necklace and Chains Winter,"Accessories,Jewellery,Casual",55435.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
46154,3312,Adrika Women Orange & Green Necklace,Women Necklace and Chains Winter,"Accessories,Jewellery,Casual",34526.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
46203,3315,Adrika Women Black Bangle,Women Bangle Winter,"Accessories,Jewellery,Casual",71331.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
46246,1015,Fusion Beats Women Green Printed Tunic,Women Tunics Summer,"Apparel,Topwear,Casual",76087.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
46308,310,Fossil Women White Dial Watch AM4183,Women Watches Winter,"Accessories,Watches,Casual",72513.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
46387,1111,ADIDAS Men Black Shorts,Men Shorts Summer,"Apparel,Bottomwear,Casual",13718.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
46390,1111,ADIDAS Men Blue Cargo Shorts,Men Shorts Summer,"Apparel,Bottomwear,Casual",34395.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
46705,4010,Rasasi Women Bubbly Gal Perfume,Women Perfume and Body Mist Spring,"Personal Care,Fragrance,Casual",21645.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
46733,1115,Gini and Jony Girls Navy Blue Capris,Girls Capris Summer,"Apparel,Bottomwear,Casual",33854.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
46876,7136,Lino Perros Men Pack of 2 Socks,Men Socks Summer,"Accessories,Socks,Casual",60216.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
46897,4011,F5 Men Pack of 3 Deos,Men Deodorant Spring,"Personal Care,Fragrance,Casual",37662.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
47047,1120,Shree Women & Cream Jodhpuri Salwar,Women Salwar Summer,"Apparel,Bottomwear,Ethnic",94111.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
47052,1120,Shree Women Multi Colored Jodhpuri Salwar,Women Salwar Summer,"Apparel,Bottomwear,Ethnic",65964.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
47063,1117,Shree Women Multi Colored Patiala,Women Patiala Fall,"Apparel,Bottomwear,Ethnic",98320.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
47065,1117,Shree Women Maroon & Mustard Patiala,Women Patiala Fall,"Apparel,Bottomwear,Ethnic",26707.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
47073,1117,Shree Women Red & Black Patiala,Women Patiala Fall,"Apparel,Bottomwear,Ethnic",15904.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
47076,1117,Shree Women Black Printed Patiala,Women Patiala Fall,"Apparel,Bottomwear,Ethnic",39205.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
47080,1117,Shree Women Mustard & Green Patiala,Women Patiala Fall,"Apparel,Bottomwear,Ethnic",54614.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
47260,1310,FCUK Underwear Men White Brief,Men Briefs Summer,"Apparel,Innerwear,Casual",67403.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
47270,1314,FCUK Underwear Blue Printed Boxers,Men Boxers Summer,"Apparel,Innerwear,Casual",83793.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
47280,1010,Myntra Men Pack of 3 T-shirts,Men Tshirts Summer,"Apparel,Topwear,Casual",57537.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
47328,3016,Baggit Women Grey Doodle Jhuti Mobile Pouch,Women Mobile Pouch Summer,"Accessories,Bags,Casual",24868.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
47385,3016,Baggit Women Brown Micky Santa Mobile Pouch,Women Mobile Pouch Fall,"Accessories,Bags,Casual",53347.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
47388,3016,Baggit Women Silver Micky Santa Mobile Pouch,Women Mobile Pouch Fall,"Accessories,Bags,Casual",93737.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
47400,3016,Baggit Women Teal Aandhi Anna Mobile Pouch,Women Mobile Pouch Summer,"Accessories,Bags,Casual",97700.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
47408,320,Baggit Women Brown Cockroach Parina Wallet,Women Wallets Summer,"Accessories,Wallets,Casual",61925.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
47450,2013,Tiptopp Women Black Sandals,Women Flats Summer,"Footwear,Shoes,Casual",54053.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
47667,360,Femella Women Green & Red Printed Scarf,Women Scarves Summer,"Accessories,Scarves,Casual",51224.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
47927,3010,Murcia Women Peach Handbag,Women Handbags Summer,"Accessories,Bags,Casual",35140.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
48242,1010,Avengers Boys Grey Printed T-shirt,Boys Tshirts Summer,"Apparel,Topwear,Casual",22173.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
48311,3314,Pitaraa Women Bronze Beaded Bracelet,Women Bracelet Winter,"Accessories,Jewellery,Casual",42051.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
48392,1112,French Connection Men Navy Blue Trousers,Men Trousers Summer,"Apparel,Bottomwear,Casual",76697.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
48504,1014,French Connection Women Blue Top,Women Tops Summer,"Apparel,Topwear,Casual",67564.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
